id,ticker,dividend_yield,predicted_high,predicted_low,is_odd,last_updated,company_name,total_dividend_2025,previous_close,live_price_2026,base_yield,live_yield,sector,last_mined,last_live_update,pe_ratio,payout_ratio,pbv,roe,beta
559,FILM.JK,0,,,false,2026-03-06 06:58:58.50794+00,MD Entertainment Tbk.,0,3660,,,,,2026-03-13 16:42:17.81357+00,,,0,10.999414,-6.83,-0.736
560,ANDI.JK,0,,,false,2026-03-06 06:58:59.803098+00,Andira Agro Tbk.,0,23,,,,,2026-03-13 16:42:18.396822+00,,1.9491525,0,1.8127365,-29.43,0.303
561,LAND.JK,0,,,false,2026-03-06 06:59:01.092366+00,Trimitra Propertindo Tbk.,0,58,,,,,2026-03-13 16:42:18.9606+00,,483.33334,0,0.35423744,0.07,0.315
562,MOLI.JK,0,,,false,2026-03-06 06:59:02.524368+00,Madusari Murni Indah Tbk.,0,218,,,,,2026-03-13 16:42:19.573391+00,,17.192429,0,0.4914337,3.19,-0.038
563,PANI.JK,0.05,,,false,2026-03-06 06:59:03.864812+00,Pantai Indah Kapuk Dua Tbk.,3.982185,7750,,,,,2026-03-13 16:42:20.281021+00,,140.57681,7.23,5.170562,7.03,-0.747
564,DIGI.JK,0,,,false,2026-03-06 06:59:05.185476+00,Arkadia Digital Media Tbk.,0,34,,,,,2026-03-13 16:42:20.846044+00,,,,-6.365849,,-0.133
565,CITY.JK,0,,,false,2026-03-06 06:59:06.500486+00,Natura City Developments Tbk.,0,154,,,,,2026-03-13 16:42:21.398907+00,,50,0,0.9473309,1.92,-0.526
566,SAPX.JK,0,,,false,2026-03-06 06:59:07.849337+00,Satria Antaran Prima Tbk.,0,260,,,,,2026-03-13 16:42:21.934341+00,,232.14285,0,1.0764486,0.49,0.594
567,SURE.JK,0,,,false,2026-03-06 06:59:09.113894+00,Super Energy Tbk.,0,2740,,,,,2026-03-13 16:42:22.462121+00,,,0,-12.665191,-51.2,0.117
568,HKMU.JK,0,,,false,2026-03-06 06:59:10.418383+00,"HKMU.JK,0P0001EQEZ,0",0,50,,,,,2026-03-06 08:17:12.419213+00,,,,,,
569,MPRO.JK,0,,,false,2026-03-06 06:59:11.735073+00,Maha Properti Indonesia Tbk.,0,11000,,,,,2026-03-06 08:17:12.798996+00,,,,,,
570,DUCK.JK,0,,,false,2026-03-06 06:59:13.072942+00,"DUCK.JK,0P0001EQP8,0",0,176,,,,,2026-03-06 08:17:13.177767+00,,,,,,
571,GOOD.JK,2.71,,,false,2026-03-06 06:59:14.481777+00,Garudafood Putra Putri Jaya Tbk,9.5,350,,,,,2026-03-13 16:42:22.990864+00,,18.726591,50.88,3.264895,18.08,0.042
572,SKRN.JK,8.58,,,false,2026-03-06 06:59:15.774335+00,Superkrane Mitra Utama Tbk.,40,466,,,,,2026-03-13 16:42:23.548947+00,,15.481728,282.58,5.555158,31.8,-0.168
573,YELO.JK,0,,,false,2026-03-06 06:59:17.044196+00,Yelooo Integra Datanet Tbk.,0,94,,,,,2026-03-13 16:42:24.087431+00,,5.699733,,0.62583226,-1.47,-0.562
574,CAKK.JK,0,,,false,2026-03-06 06:59:18.34824+00,Cahayaputra Asa Keramik Tbk.,0,155,,,,,2026-03-13 16:42:24.632074+00,,12.926361,,1.2075037,-22.27,-0.249
575,SATU.JK,0,,,false,2026-03-06 06:59:19.636866+00,Kota Satu Properti Tbk.,0,258,,,,,2026-03-13 16:42:25.168964+00,,,,7.7978606,-16.09,-0.356
576,SOSS.JK,0.24,,,false,2026-03-06 06:59:20.997059+00,Shield On Service Tbk.,2,840,,,,,2026-03-13 16:42:25.709926+00,,18.991205,,2.6023676,-3.7,-0.651
577,DEAL.JK,0,,,false,2026-03-06 06:59:22.321764+00,"DEAL.JK,0P0001EXWI,0",0,6,,,,,2026-03-06 08:17:15.905577+00,,,,,,
578,POLA.JK,0,,,false,2026-03-06 06:59:23.780651+00,Pool Advista Finance Tbk.,0,87,,,,,2026-03-13 16:42:26.352737+00,,,0,1.3635509,-5.43,0.826
579,DIVA.JK,0,,,false,2026-03-06 06:59:25.122123+00,Distribusi Voucher Nusantara Tb,0,133,,,,,2026-03-13 16:42:26.874105+00,,127.88462,0,0.3088613,1.05,-0.217
580,LUCK.JK,0,,,false,2026-03-06 06:59:26.4376+00,Sentral Mitra Informatika Tbk.,0,98,,,,,2026-03-13 16:42:27.575213+00,,,,0.5483898,-5.39,0.45
581,URBN.JK,0,,,false,2026-03-06 06:59:27.779519+00,Urban Jakarta Propertindo Tbk.,0,147,,,,,2026-03-13 16:42:28.127878+00,,,0,0.4223871,-0.26,-0.059
582,SOTS.JK,0,,,false,2026-03-06 06:59:29.043314+00,Satria Mega Kencana Tbk.,0,760,,,,,2026-03-13 16:42:28.696441+00,,,0,4.480683,-8.35,3.821
583,ZONE.JK,0,,,false,2026-03-06 06:59:30.347807+00,Mega Perintis Tbk.,0,332,,,,,2026-03-13 16:42:29.257667+00,,5.8832912,,0.75739944,2.12,-0.765
584,PEHA.JK,0,,,false,2026-03-06 06:59:31.657907+00,Phapros Tbk.,0,276,,,,,2026-03-13 16:42:29.875762+00,,,0,0.594843,-38.66,0.254
585,FOOD.JK,0,,,false,2026-03-06 06:59:32.953633+00,Sentra Food Indonesia Tbk.,0,252,,,,,2026-03-13 16:42:30.410728+00,,,,-10.841508,,0.667
586,BEEF.JK,0,,,false,2026-03-06 06:59:34.316282+00,Estika Tata Tiara Tbk.,0,250,,,,,2026-03-13 16:42:30.953865+00,,12.919896,0,5.640285,58.07,0.836
587,POLI.JK,0,,,false,2026-03-06 06:59:35.590558+00,Pollux Hotels Group Tbk.,0,890,,,,,2026-03-13 16:42:31.517211+00,,20.319635,0,0.8608424,4.36,0.495
588,CLAY.JK,0,,,false,2026-03-06 06:59:36.883726+00,Citra Putra Realty Tbk.,0,2760,,,,,2026-03-13 16:42:32.071782+00,,,0,2225.8064,-36.32,0.979
589,NATO.JK,0,,,false,2026-03-06 06:59:38.218712+00,Surya Permata Andalan Tbk.,0,595,,,,,2026-03-13 16:42:32.652033+00,,,0,5.9460163,-0.05,1.25
590,JAYA.JK,4.63,,,false,2026-03-06 06:59:39.546447+00,Armada Berjaya Trans Tbk.,5,108,,,,,2026-03-13 16:42:33.244349+00,,36.24161,168.35,0.6988889,1.92,0.12
591,COCO.JK,0,,,false,2026-03-06 06:59:40.876606+00,Wahana Interfood Nusantara Tbk.,0,306,,,,,2026-03-13 16:42:33.778608+00,,42.061855,,-60.438473,-219.07,0.951
592,MTPS.JK,0,,,false,2026-03-06 06:59:42.185924+00,Meta Epsi Tbk.,0,81,,,,,2026-03-06 08:17:21.8217+00,,,,,,
593,CPRI.JK,0,,,false,2026-03-06 06:59:43.500417+00,"CPRI.JK,0P0001H7PD,0",0,50,,,,,2026-03-06 08:17:22.200253+00,,,,,,
594,HRME.JK,0,,,false,2026-03-06 06:59:44.886529+00,Menteng Heritage Realty Tbk.,0,45,,,,,2026-03-13 16:42:34.362412+00,,,0,0.4851543,-6.22,0.015
595,POSA.JK,0,,,false,2026-03-06 06:59:46.160964+00,"POSA.JK,0P0001HEPA,0",0,50,,,,,2026-03-06 08:17:22.944679+00,,,,,,
596,JAST.JK,0,,,false,2026-03-06 06:59:47.469194+00,Jasnita Telekomindo Tbk.,0,97,,,,,2026-03-13 16:42:34.928521+00,,,,1.5806284,6.98,0.034
597,FITT.JK,0,,,false,2026-03-06 06:59:48.803901+00,Hotel Fitra International Tbk.,0,370,,,,,2026-03-13 16:42:35.515573+00,,,,6.7151856,-8.63,2.169
598,BOLA.JK,0,,,false,2026-03-06 06:59:50.099726+00,Bali Bintang Sejahtera Tbk.,0,160,,,,,2026-03-13 16:42:36.059422+00,,11.118833,0,1.5335659,3.93,-0.274
599,CCSI.JK,0,,,false,2026-03-06 06:59:51.572369+00,Communication Cable Systems Ind,0,226,,,,,2026-03-13 16:42:37.060054+00,,6.950852,,0.6349759,0.88,-0.045
600,SFAN.JK,0,,,false,2026-03-06 06:59:52.958124+00,Surya Fajar Capital Tbk.,0,1920,,,,,2026-03-13 16:42:37.643078+00,,,0,22.789858,-17.06,0.058
601,POLU.JK,0,,,false,2026-03-06 06:59:54.29418+00,Golden Flower Tbk.,0,14750,,,,,2026-03-13 16:42:38.176262+00,,1235.3434,0,81.47596,7.17,-0.134
602,KJEN.JK,0,,,false,2026-03-06 06:59:55.612546+00,Krida Jaringan Nusantara Tbk.,0,122,,,,,2026-03-13 16:42:38.757012+00,,,,0.97557074,0.1,-2.728
603,KAYU.JK,0,,,false,2026-03-06 06:59:56.984619+00,"KAYU.JK,0P0001HX07,0",0,18,,,,,2026-03-06 08:17:25.864262+00,,,,,,
604,ITIC.JK,0,,,false,2026-03-06 06:59:58.42588+00,Indonesian Tobacco Tbk.,0,262,,,,,2026-03-13 16:42:39.304974+00,,12.19569,,0.54745173,4.93,0.569
605,PAMG.JK,0,,,false,2026-03-06 06:59:59.742713+00,Bima Sakti Pertiwi Tbk.,0,53,,,,,2026-03-13 16:42:39.845839+00,,,,0.38546014,1.14,0.059
606,IPTV.JK,0,,,false,2026-03-06 07:00:01.131492+00,MNC Vision Networks Tbk.,0,40,,,,,2026-03-13 16:42:40.426335+00,,,0,0.2346977,-2.69,-0.007
607,BLUE.JK,0.66,,,false,2026-03-06 07:00:02.552197+00,Berkah Prima Perkasa Tbk.,23,3500,,,,,2026-03-13 16:42:41.059268+00,,100.77743,66.34,14.433288,14.65,1.475
608,ENVY.JK,0,,,false,2026-03-06 07:00:03.87405+00,"ENVY.JK,0P0001HYU3,0",0,50,,,,,2026-03-06 08:17:27.761245+00,,,,,,
609,EAST.JK,2.44,,,false,2026-03-06 07:00:05.16021+00,Eastparc Hotel Tbk.,2.2,90,,,,,2026-03-13 16:42:42.2316+00,,21.728632,,0.8118201,6.27,-0.312
610,LIFE.JK,2.29,,,false,2026-03-06 07:00:06.492029+00,MSIG Life Insurance Indonesia T,160,7000,,,,,2026-03-13 16:42:42.794924+00,,52.946068,121.21,1.7365276,3.43,0.198
611,FUJI.JK,0,,,false,2026-03-06 07:00:07.797296+00,Fuji Finance Indonesia Tbk.,0,308,,,,,2026-03-13 16:42:43.346825+00,,48.049923,0,2.2122304,4.72,-0.689
612,KOTA.JK,0,,,false,2026-03-06 07:00:09.101882+00,DMS Propertindo Tbk.,0,57,,,,,2026-03-13 16:42:43.919437+00,,,0,0.512613,-1.95,0.787
613,INOV.JK,0,,,false,2026-03-06 07:00:10.418906+00,Inocycle Technology Group Tbk.,0,128,,,,,2026-03-13 16:42:44.476191+00,,6.8950663,,0.6686028,22.27,0.81
614,ARKA.JK,0,,,false,2026-03-06 07:00:11.708355+00,Arkha Jayanti Persada Tbk.,0,32,,,,,2026-03-13 16:42:45.04516+00,,18.079096,0,0.54116213,3.05,0.076
615,SMKL.JK,1.79,,,false,2026-03-06 07:00:13.042949+00,Satyamitra Kemas Lestari Tbk.,3,168,,,,,2026-03-13 16:42:45.610553+00,,5.0936875,,0.6002465,1.97,0.064
616,HDIT.JK,0,,,false,2026-03-06 07:00:14.327475+00,Hensel Davest Indonesia Tbk.,0,55,,,,,2026-03-13 16:42:46.168018+00,,,,0.3289159,-8.51,0.464
617,KEEN.JK,0.93,,,false,2026-03-06 07:00:15.631952+00,Kencana Energi Lestari Tbk.,8.22,880,,,,,2026-03-13 16:42:46.716022+00,,57.818657,56.22,18333.334,2.2,0.101
618,BAPI.JK,0,,,false,2026-03-06 07:00:16.980887+00,Bhakti Agung Propertindo Tbk.,0,27,,,,,2026-03-13 16:42:47.273612+00,,,,0.36047584,-1.44,0.085
619,TFAS.JK,0,,,false,2026-03-06 07:00:18.261592+00,Telefast Indonesia Tbk.,0,212,,,,,2026-03-13 16:42:47.824826+00,,1630.7693,0,2.0133145,-0.01,-0.565
620,GGRP.JK,0,,,false,2026-03-06 07:00:19.593667+00,Gunung Raja Paksi Tbk.,0,298,,,,,2026-03-13 16:42:48.391779+00,,,0,5518.5186,-5.48,0.348
621,OPMS.JK,0,,,false,2026-03-06 07:00:20.876725+00,Optima Prima Metal Sinergi Tbk.,0,105,,,,,2026-03-13 16:42:48.961901+00,,,,1.1301382,-10.17,0.988
622,NZIA.JK,0,,,false,2026-03-06 07:00:22.185589+00,Nusantara Almazia Tbk.,0,224,,,,,2026-03-13 16:42:49.511638+00,,170.3422,,1.0506616,-1.85,1.05
623,SLIS.JK,0,,,false,2026-03-06 07:00:23.510837+00,Gaya Abadi Sempurna Tbk.,0,77,,,,,2026-03-13 16:42:50.506754+00,,,0,0.5589025,-2.73,-0.612
624,PURE.JK,0,,,false,2026-03-06 07:00:24.804594+00,"PURE.JK,0P0001IIHI,0",0,51,,,,,2026-03-06 09:04:02.531509+00,,,,,,
625,IRRA.JK,0,,,false,2026-03-06 07:00:26.095511+00,Itama Ranoraya Tbk.,0,384,,,,,2026-03-13 16:42:51.102133+00,,7.4418607,0,1.0398613,15.02,0.38
626,DMMX.JK,0,,,false,2026-03-06 07:00:27.398182+00,Digital Mediatama Maxima Tbk.,0,196,,,,,2026-03-13 16:42:51.648802+00,,60.1227,0,2.1967676,3.7,-0.358
627,SINI.JK,0,,,false,2026-03-06 07:00:28.679735+00,Singaraja Putra Tbk.,0,10525,,,,,2026-03-13 16:42:52.191745+00,,,0,-6.673366,,2.692
628,WOWS.JK,0,,,false,2026-03-06 07:00:30.035577+00,Ginting Jaya Energi Tbk.,0,61,,,,,2026-03-13 16:42:52.756985+00,,,,0.28599426,1.56,-0.032
629,ESIP.JK,0.83,,,false,2026-03-06 07:00:31.402021+00,Sinergi Inti Plastindo Tbk.,0.5,60,,,,,2026-03-13 16:42:53.329108+00,,20.066889,,0.6765595,1.4,0.477
630,TEBE.JK,0,,,false,2026-03-06 07:00:32.728624+00,Dana Brata Luhur Tbk.,0,1130,,,,,2026-03-13 16:42:53.902967+00,,11.369353,20.12,1.1926047,11.53,0.13
631,KEJU.JK,2.39,,,false,2026-03-06 07:00:34.037753+00,Mulia Boga Raya Tbk.,13,545,,,,,2026-03-13 16:42:54.458042+00,,,42.55,3.6275773,22.64,-0.133
632,PSGO.JK,4.1,,,false,2026-03-06 07:00:35.377099+00,Palma Serasih Tbk.,8,195,,,,,2026-03-13 16:42:55.024849+00,,9.361498,38.42,1.4231083,15.95,0.262
633,AGAR.JK,0,,,false,2026-03-06 07:00:36.638095+00,Asia Sejahtera Mina Tbk.,0,224,,,,,2026-03-13 16:42:55.561947+00,,112.56281,,2.0063233,1.96,0.57
634,IFSH.JK,0.4,,,false,2026-03-06 07:00:38.076508+00,Ifishdeco Tbk.,13.05,3250,,,,,2026-03-06 09:04:06.473798+00,,,,,,
635,REAL.JK,0.31,,,false,2026-03-06 07:00:39.363033+00,Repower Asia Indonesia Tbk.,0.16,51,,,,,2026-03-13 16:42:56.105999+00,,398.43747,,0.90174514,6.67,0.414
636,IFII.JK,4.87,,,false,2026-03-06 07:00:40.675465+00,Indonesia Fibreboard Industry T,11,226,,,,,2026-03-13 16:42:56.645181+00,,9.92534,70.3,1.5676155,16.18,-0.022
637,PMJS.JK,3.05,,,false,2026-03-06 07:00:41.973131+00,Putra Mandiri Jembar Tbk.,3.2,105,,,,,2026-03-13 16:42:57.211444+00,,15.151516,46.18,0.53921366,3.76,0.326
638,UCID.JK,4.13,,,false,2026-03-06 07:00:43.301085+00,Uni-Charm Indonesia Tbk.,16.862062,408,,,,,2026-03-13 16:42:57.795126+00,,,1686.21,0.3668075,-22.78,0.13
639,GLVA.JK,4.41,,,false,2026-03-06 07:00:44.628125+00,Galva Technologies Tbk.,15,340,,,,,2026-03-13 16:42:58.347315+00,,10.343148,,1.2723979,12.83,0.713
640,PGJO.JK,0,,,false,2026-03-06 07:00:45.920203+00,Bahtera Bumi Raya Tbk.,0,690,,,,,2026-03-13 16:42:58.891032+00,,,,191.45393,-110.34,0.774
641,AMAR.JK,5.12,,,false,2026-03-06 07:00:47.287782+00,Bank Amar Indonesia Tbk.,10.04,196,,,,,2026-03-13 16:42:59.441075+00,,14.837244,74.89,1.0455843,7.1,0.15
642,CSRA.JK,1.31,,,false,2026-03-06 07:00:48.600111+00,Cisadane Sawit Raya Tbk.,12.2,930,,,,,2026-03-13 16:42:59.973603+00,,54.354176,0,1.2708077,22.38,-0.29
643,INDO.JK,0,,,false,2026-03-06 07:00:49.881307+00,Royalindo Investa Wijaya Tbk.,0,155,,,,,2026-03-13 16:43:00.540609+00,,0.85099375,0,0.6631782,2.62,-0.027
644,AMOR.JK,10.48,,,false,2026-03-06 07:00:51.177181+00,Ashmore Asset Management Indone,32.5,310,,,,,2026-03-13 16:43:01.122826+00,,9.684474,101.56,2.4951105,25.18,0.629
645,TRIN.JK,0,,,false,2026-03-06 07:00:52.518719+00,Perintis Triniti Properti Tbk.,0,615,,,,,2026-03-13 16:43:01.650165+00,,,0,5.2273693,-20.73,1.114
646,DMND.JK,1.11,,,false,2026-03-06 07:00:53.992904+00,Diamond Food Indonesia Tbk.,7,630,,,,,2026-03-13 16:43:02.215673+00,,14.992861,16.67,0.93667203,6.56,-0.068
647,PURA.JK,0,,,false,2026-03-06 07:00:55.297763+00,Putra Rajawali Kencana Tbk.,0,29,,,,,2026-03-13 16:43:02.755179+00,,20.041464,,0.35948038,1.27,0.038
648,PTPW.JK,0.6,,,false,2026-03-06 07:00:56.632225+00,Pratama Widya Tbk.,5.694,955,,,,,2026-03-13 16:41:23.059501+00,,12.678057,,1.2789128,7.04,0.241
649,TAMA.JK,0,,,false,2026-03-06 07:00:57.903981+00,Lancartama Sejati Tbk.,0,113,,,,,2026-03-06 09:04:12.576633+00,,,,,,
650,IKAN.JK,0,,,false,2026-03-06 07:00:59.342784+00,Era Mandiri Cemerlang Tbk.,0,87,,,,,2026-03-13 16:43:03.286174+00,,44.387753,,0.96632314,1.05,-0.099
651,SAMF.JK,5.25,,,false,2026-03-06 07:01:00.7871+00,Saraswanti Anugerah Makmur Tbk.,19,362,,,,,2026-03-13 16:43:03.830152+00,,13.9499035,73.23,2.47381,18.31,0.473
652,SBAT.JK,0,,,false,2026-03-06 07:01:02.139426+00,Sejahtera Bintang Abadi Textile,0,1,,,,,2026-03-06 09:04:13.678183+00,,,,,,
653,KBAG.JK,0,,,false,2026-03-06 07:01:03.453724+00,Karya Bersama Anugerah Tbk.,0,42,,,,,2026-03-13 16:43:04.38319+00,,,,0.86592585,-5.97,-0.319
654,CBMF.JK,0,,,false,2026-03-06 07:01:04.731634+00,"CBMF.JK,0P0001JLXG,0",0,50,,,,,2026-03-06 09:04:14.42031+00,,,,,,
655,RONY.JK,0,,,false,2026-03-06 07:01:06.010681+00,Aracord Nusantara Group Tbk.,0,1475,,,,,2026-03-13 16:43:04.943157+00,,,0,698.05963,-59.73,0.569
656,CSMI.JK,0,,,false,2026-03-06 07:01:07.316736+00,Cipta Selera Murni Tbk.,0,93,,,,,2026-03-13 16:43:05.646564+00,,,0,19.41545,-55.47,-0.605
657,BBSS.JK,0,,,false,2026-03-06 07:01:08.636521+00,Bumi Benowo Sukses Sejahtera Tb,0,166,,,,,2026-03-13 16:43:06.193788+00,,66.4,0,3.2404153,-0.42,-0.582
658,BHAT.JK,0,,,false,2026-03-06 07:01:09.92668+00,Bhakti Multi Artha Tbk.,0,1400,,,,,2026-03-13 16:43:06.743445+00,,,0,11.275138,0.15,0.073
659,CASH.JK,0,,,false,2026-03-06 07:01:11.26022+00,Cashlez Worldwide Indonesia Tbk,0,185,,,,,2026-03-13 16:43:07.304782+00,,,,6.8862834,-73.96,-0.655
660,TECH.JK,0,,,false,2026-03-06 07:01:12.537266+00,"TECH.JK,0P0001K0MO,0",0,50,,,,,2026-03-06 09:04:16.659637+00,,,,,,
661,EPAC.JK,0,,,false,2026-03-06 07:01:13.804617+00,Megalestari Epack Sentosaraya T,0,36,,,,,2026-03-13 16:43:07.842385+00,,,,1.6842105,-13.6,-0.323
662,UANG.JK,0,,,false,2026-03-06 07:01:15.084155+00,Pakuan Tbk.,0,3640,,,,,2026-03-13 16:43:08.38929+00,,,0,11.391019,15.27,3.464
663,PGUN.JK,0.03,,,false,2026-03-06 07:01:16.491458+00,Pradiksi Gunatama Tbk.,2.07,7800,,,,,2026-03-13 16:43:08.948175+00,,278.87024,7.32,23.792383,9.2,2.883
664,SOFA.JK,0,,,false,2026-03-06 07:01:17.777002+00,Solusi Environment Asia Tbk.,0,476,,,,,2026-03-13 16:43:09.543967+00,,,,17.298397,-1.93,0.682
665,PPGL.JK,5.7,,,false,2026-03-06 07:01:19.093+00,Prima Globalindo Logistik Tbk.,11,193,,,,,2026-03-13 16:43:10.131924+00,,8.067213,,1.8766834,6.43,0.29
666,TOYS.JK,0,,,false,2026-03-06 07:01:20.444445+00,Sunindo Adipersada Tbk.,0,8,,,,,2026-03-06 09:04:18.954747+00,,,,,,
667,SGER.JK,2.22,,,false,2026-03-06 07:01:22.003784+00,Sumber Global Energy Tbk.,9,406,,,,,2026-03-13 16:43:10.693181+00,,22.630991,50.2,2.8799431,12.7,-0.455
668,TRJA.JK,0,,,false,2026-03-06 07:01:23.362709+00,Transkon Jaya Tbk.,0,125,,,,,2026-03-13 16:43:11.247435+00,,3.8906875,,0.48352343,-0.88,-0.064
669,PNGO.JK,5.52,,,false,2026-03-06 07:01:24.776128+00,Pinago Utama Tbk.,170,3080,,,,,2026-03-13 16:43:11.837378+00,,8.169978,21.22,2.0766137,28.75,0.124
670,SCNP.JK,0.6,,,false,2026-03-06 07:01:26.050329+00,Selaras Citra Nusantara Perkasa,1.083346,182,,,,,2026-03-13 16:43:12.396313+00,,,,1.2127028,4.32,0.469
671,BBSI.JK,0,,,false,2026-03-06 07:01:27.412429+00,Krom Bank Indonesia Tbk.,0,4750,,,,,2026-03-13 16:43:12.95542+00,,121.701256,0,5.063081,4.24,-0.055
672,KMDS.JK,6.39,,,false,2026-03-06 07:01:28.976938+00,Kurniamitra Duta Sentosa Tbk.,39,610,,,,,2026-03-13 16:43:13.512763+00,,6.6907244,,1.9661499,25.93,0.217
673,PURI.JK,0,,,false,2026-03-06 07:01:30.342632+00,Puri Global Sukses Tbk.,0,153,,,,,2026-03-13 16:43:14.053588+00,,28.088856,,1.7725567,-7.29,0.874
674,SOHO.JK,1.28,,,false,2026-03-06 07:01:31.684134+00,Soho Global Health Tbk.,23.7,1845,,,,,2026-03-13 16:43:14.587003+00,,41.998634,53.86,8.224784,20.63,1.057
675,HOMI.JK,0,,,false,2026-03-06 07:01:32.970833+00,Grand House Mulia Tbk.,0,258,,,,,2026-03-13 16:43:15.130182+00,,,0,3.059591,-1.96,0.106
676,ROCK.JK,0,,,false,2026-03-06 07:01:34.246753+00,Rockfields Properti Indonesia T,0,2260,,,,,2026-03-13 16:43:15.680594+00,,160.05666,0,3.9689994,1.24,0.897
677,ENZO.JK,0,,,false,2026-03-06 07:01:35.573624+00,Morenzo Abadi Perkasa Tbk.,0,57,,,,,2026-03-13 16:43:16.265119+00,,11.606598,,0.7826983,-6.38,1.217
678,PLAN.JK,0,,,false,2026-03-06 07:01:36.84138+00,Planet Properindo Jaya Tbk.,0,43,,,,,2026-03-13 16:43:16.816746+00,,,,0.6989483,-7.74,0.943
679,PTDU.JK,0,,,false,2026-03-06 07:01:38.102421+00,Djasa Ubersakti Tbk.,0,70,,,,,2026-03-06 09:04:24.267747+00,,,,,,
680,ATAP.JK,0,,,false,2026-03-06 07:01:39.398742+00,Trimitra Prawara Goldland Tbk.,0,720,,,,,2026-03-13 16:43:17.351362+00,,219.84732,,11.873351,-5.27,0.921
681,VICI.JK,1.87,,,false,2026-03-06 07:01:40.698037+00,Victoria Care Indonesia Tbk.,10,535,,,,,2026-03-13 16:43:17.904592+00,,22.125723,55.79,3.275076,15.46,-0.329
682,PMMP.JK,0,,,false,2026-03-06 07:01:42.028192+00,Panca Mitra Multiperdana Tbk.,0,50,,,,,2026-03-06 09:04:25.400562+00,,,,,,
683,BANK.JK,0,,,false,2026-03-06 07:01:43.310049+00,Bank Aladin Syariah Tbk.,0,440,,,,,2026-03-13 16:43:18.45737+00,,44.044044,0,1.8707324,4.18,0.13
684,WMUU.JK,0,,,false,2026-03-06 07:01:44.591696+00,Widodo Makmur Unggas Tbk.,0,58,,,,,2026-03-13 16:43:19.005519+00,,,0,0.96920276,-10.19,
685,EDGE.JK,0,,,false,2026-03-06 07:01:45.89088+00,Indointernet Tbk.,0,4790,,,,,2026-03-06 09:04:26.652384+00,,,,,,
686,UNIQ.JK,0,,,false,2026-03-06 07:01:47.245375+00,Ulima Nitra Tbk.,0,127,,,,,2026-03-13 16:43:20.008422+00,,7.362319,0,0.8198785,11.79,0.016
687,BEBS.JK,0,,,false,2026-03-06 07:01:48.822659+00,Berkah Beton Sadaya Tbk.,0,5,,,,,2026-03-06 09:04:27.38991+00,,,,,,
688,SNLK.JK,0,,,false,2026-03-06 07:01:50.136038+00,Sunter Lakeside Hotel Tbk.,0,248,,,,,2026-03-13 16:43:20.550359+00,,,,0.68740714,-3.16,0.294
689,ZYRX.JK,1.19,,,false,2026-03-06 07:01:51.399678+00,Zyrexindo Mandiri Buana Tbk.,1.71,144,,,,,2026-03-13 16:43:21.186922+00,,2.764977,,0.6426305,5.39,0.245
690,LFLO.JK,0,,,false,2026-03-06 07:01:52.722061+00,Imago Mulia Persada Tbk.,0,570,,,,,2026-03-13 16:43:21.748683+00,,,,9.971136,27.17,1.002
691,FIMP.JK,0,,,false,2026-03-06 07:01:54.119411+00,Fimperkasa Utama Tbk.,0,69,,,,,2026-03-06 09:04:28.916204+00,,,,,,
692,TAPG.JK,9.71,,,false,2026-03-06 07:01:55.505491+00,Triputra Agro Persada Tbk.,165,1700,,,,,2026-03-13 16:43:22.300616+00,,8.058018,90.52,3.0121229,38.08,0.468
693,NPGF.JK,0.42,,,false,2026-03-06 07:01:56.840739+00,Nusa Palapa Gemilang Tbk.,0.2764,66,,,,,2026-03-13 16:43:22.861457+00,,3300,0,0.8952673,1.54,0.019
694,LUCY.JK,0,,,false,2026-03-06 07:01:58.149342+00,Lima Dua Lima Tiga Tbk.,0,1680,,,,,2026-03-13 16:41:31.551749+00,,,0,46.396023,-21.93,1.38
695,ADCP.JK,0,,,false,2026-03-06 07:01:59.558307+00,Adhi Commuter Properti Tbk.,0,50,,,,,2026-03-13 16:43:23.403081+00,,142.85715,0,0.42536902,0.29,0.013
696,HOPE.JK,0,,,false,2026-03-06 07:02:00.858766+00,Harapan Duta Pertiwi Tbk.,0,198,,,,,2026-03-13 16:43:23.946749+00,,,,0.17409945,,
697,MGLV.JK,0,,,false,2026-03-06 07:02:02.121358+00,Panca Anugrah Wisesa Tbk.,0,3990,,,,,2026-03-13 16:43:24.47942+00,,947.74347,,52.163685,-0.55,0.788
698,TRUE.JK,0,,,false,2026-03-06 07:02:03.424527+00,Triniti Dinamik Tbk.,0,125,,,,,2026-03-13 16:43:25.002085+00,,7.0661387,0,3.9053957,-21.91,1.095
699,LABA.JK,0,,,false,2026-03-06 07:02:04.679429+00,Green Power Group Tbk.,0,105,,,,,2026-03-13 16:43:25.557279+00,,3.736389,,1.0474337,4.13,0.242
700,ARCI.JK,1.23,,,false,2026-03-06 07:02:05.957675+00,Archi Indonesia Tbk.,19.81,1605,,,,,2026-03-13 16:43:26.093939+00,,28.020252,0,114642.85,28.34,1.218
701,IPAC.JK,0,,,false,2026-03-06 07:02:07.28288+00,Era Graharealty Tbk.,0,138,,,,,2026-03-13 16:43:26.65233+00,,36.097305,,3.792876,2.63,1.032
702,MASB.JK,0.68,,,false,2026-03-06 07:02:08.550606+00,Bank Multiarta Sentosa Tbk.,23,3360,,,,,2026-03-13 16:43:27.193268+00,,22.173826,15.18,1.1541787,5.34,0.147
